VOW3.DE
Date,Open,High,Low,Close,Adj Close,Volume
2018-08-31,141.580002,141.619995,139.820007,140.839996,136.246765,1154110
2018-09-03,139.119995,139.220001,136.419998,137.940002,133.441345,1242999
2018-09-04,138.539993,138.919998,134.899994,136.199997,131.758087,1158865
2018-09-05,135.699997,137.199997,135.160004,136.139999,131.700058,1234483
2018-09-06,135.520004,138.039993,135.419998,136.240005,131.796799,1033049
2018-09-07,136.059998,136.539993,134.199997,136.080002,131.642014,928359
2018-09-10,136.119995,138.940002,135.139999,137.500000,133.015701,1203348
2018-09-11,137.500000,137.759995,136.039993,137.380005,132.899612,940053
2018-09-12,137.419998,138.559998,136.559998,138.399994,133.886337,1026573
2018-09-13,138.660004,141.880005,138.179993,140.779999,136.188721,1573485
2018-09-14,141.899994,144.699997,141.139999,144.000000,139.303711,1657255
2018-09-17,143.080002,145.259995,142.240005,144.479996,139.768051,1099146
2018-09-18,146.000000,150.240005,145.399994,148.240005,143.405441,2383648
2018-09-19,148.899994,151.960007,148.279999,151.100006,146.172165,1410073
2018-09-20,150.500000,154.100006,150.500000,152.500000,147.526505,1528552
2018-09-21,154.320007,157.199997,152.800003,154.380005,149.345200,2831151
2018-09-24,152.800003,153.619995,151.059998,152.940002,147.952148,1086990
2018-09-25,152.600006,155.000000,149.059998,150.479996,145.572372,1762343
2018-09-26,150.279999,151.539993,146.279999,151.300003,146.365646,1507699
2018-09-27,150.360001,155.679993,149.639999,153.860001,148.842148,1594113
2018-09-28,153.080002,153.399994,149.860001,151.600006,146.655853,1458915
2018-10-01,152.020004,154.460007,150.559998,152.500000,147.526505,904635
2018-10-02,151.919998,154.460007,151.100006,152.940002,147.952148,984810
2018-10-04,151.860001,154.259995,150.820007,152.080002,147.120209,1162913
2018-10-05,151.000000,151.940002,149.020004,149.300003,144.430862,1177414
2018-10-08,148.000000,148.160004,146.559998,147.000000,142.205872,787924
2018-10-09,146.720001,148.199997,144.539993,146.539993,141.760864,1111746
2018-10-10,146.160004,146.220001,142.800003,143.539993,138.858704,1655655
2018-10-11,139.520004,142.800003,138.080002,140.479996,135.898514,2350505
2018-10-12,142.000000,143.440002,140.119995,140.160004,135.588959,1194692
2018-10-15,141.300003,146.720001,139.660004,144.419998,139.710022,1640865
2018-10-16,144.660004,149.320007,143.479996,147.419998,142.612183,2203530
2018-10-17,148.479996,149.240005,145.520004,147.100006,142.302612,984097
2018-10-18,147.179993,149.300003,145.399994,145.580002,140.832184,1146495
2018-10-19,145.539993,145.740005,139.160004,143.979996,139.284363,2178262
2018-10-22,146.199997,147.220001,141.679993,142.339996,137.697845,963036
2018-10-23,139.960007,140.740005,138.539993,139.699997,135.143951,1707878
2018-10-24,140.199997,141.039993,133.000000,133.699997,129.339630,2296187
2018-10-25,132.240005,137.880005,131.440002,137.000000,132.532013,1732067
2018-10-26,135.500000,136.880005,133.899994,136.880005,132.415924,1390575
2018-10-29,137.979996,146.339996,137.919998,142.419998,137.775238,2427332
2018-10-30,147.000000,149.740005,144.240005,146.740005,141.954361,2700967
2018-10-31,150.000000,152.580002,148.759995,148.759995,143.908463,2099637
2018-11-01,149.000000,153.419998,147.539993,151.539993,146.597809,1741437
2018-11-02,158.800003,159.979996,154.360001,154.360001,149.325836,2844565
2018-11-05,154.600006,155.919998,153.720001,155.440002,150.370621,1020943
2018-11-06,156.100006,157.460007,154.919998,156.139999,151.047791,1240561
2018-11-07,156.639999,158.380005,154.800003,154.960007,149.906281,1179146
2018-11-08,156.100006,156.279999,151.059998,151.300003,146.365646,1292793
2018-11-09,149.660004,150.199997,144.899994,146.059998,141.296524,2266275
2018-11-12,147.199997,148.360001,145.039993,145.839996,141.083710,909379
2018-11-13,146.000000,148.619995,145.199997,147.960007,143.134567,1177467
2018-11-14,149.580002,151.360001,148.059998,149.300003,144.430862,1546762
2018-11-15,148.300003,149.800003,146.000000,147.639999,142.824997,956012
2018-11-16,149.240005,150.119995,142.600006,143.919998,139.226318,1932846
2018-11-19,144.000000,148.539993,143.139999,146.720001,141.935013,1666098
2018-11-20,145.979996,148.160004,144.220001,145.759995,141.006302,1385456
2018-11-21,147.479996,152.360001,147.199997,152.360001,147.391068,1891769
2018-11-22,152.199997,152.360001,150.460007,151.919998,146.965424,1120391
2018-11-23,150.759995,152.339996,149.380005,150.979996,146.056076,1017688
2018-11-26,152.020004,154.339996,151.940002,154.179993,149.151703,1014394
2018-11-27,154.820007,155.000000,146.460007,148.000000,143.173264,1779095
2018-11-28,149.500000,150.100006,146.539993,149.020004,144.160004,1324107
2018-11-29,150.000000,150.839996,148.360001,150.059998,145.166077,1201525
2018-11-30,150.419998,150.600006,148.259995,148.899994,144.043900,1517522
2018-12-03,155.000000,156.860001,152.899994,153.179993,148.184311,1821707
2018-12-04,151.380005,151.800003,148.119995,148.539993,143.695648,1276456
2018-12-05,147.800003,151.660004,146.160004,147.600006,142.786316,1145805
2018-12-06,146.500000,146.860001,141.699997,143.000000,138.336334,1983219
2018-12-07,144.100006,146.160004,141.820007,143.479996,138.800674,1204409
2018-12-10,142.759995,143.539993,139.960007,140.979996,136.382202,1297671
2018-12-11,142.399994,147.679993,141.759995,146.100006,141.335236,1653452
2018-12-12,147.000000,151.559998,146.080002,150.139999,145.243469,1289200
2018-12-13,151.360001,152.220001,149.259995,149.699997,144.817810,932623
2018-12-14,147.520004,149.460007,145.399994,147.720001,142.902390,1331130
2018-12-17,147.960007,149.020004,144.679993,146.479996,141.702835,987154
2018-12-18,145.960007,148.699997,145.339996,146.279999,141.509354,1134293
2018-12-19,146.679993,148.839996,146.419998,146.880005,142.089798,986274
2018-12-20,145.000000,145.639999,143.100006,143.899994,139.206970,1328154
2018-12-21,142.479996,146.740005,141.119995,143.300003,138.626541,2650052
2018-12-27,143.380005,143.500000,136.279999,137.440002,132.957657,1608052
2018-12-28,138.399994,140.080002,138.000000,138.919998,134.389389,614699
2019-01-02,138.839996,138.839996,134.639999,136.259995,131.816132,1116700
2019-01-03,135.000000,136.639999,134.080002,134.759995,130.365051,968713
2019-01-04,136.039993,140.479996,135.839996,140.479996,135.898514,1177680
2019-01-07,141.899994,142.440002,140.199997,140.639999,136.053299,936596
2019-01-08,139.000000,146.020004,138.360001,143.000000,138.336334,1517810
2019-01-09,145.679993,148.000000,145.380005,146.479996,141.702835,1370289
2019-01-10,144.539993,146.740005,143.000000,144.919998,140.193710,1000029
2019-01-11,145.740005,146.179993,140.839996,142.179993,137.543060,1507978
2019-01-14,140.500000,144.800003,140.000000,144.119995,139.419800,1072599
2019-01-15,145.399994,148.580002,144.119995,145.059998,140.329147,1276540
2019-01-16,145.779999,146.399994,144.020004,144.899994,140.174362,699978
2019-01-17,143.500000,143.619995,141.960007,142.899994,138.239578,926635
2019-01-18,144.199997,146.660004,144.100006,145.660004,140.909576,1680219
2019-01-21,146.020004,146.320007,144.399994,144.880005,140.155014,520991
2019-01-22,143.839996,144.619995,142.759995,143.600006,138.916763,671066
2019-01-23,142.500000,143.460007,141.440002,142.259995,137.620453,858314
2019-01-24,141.220001,145.660004,141.199997,145.539993,140.793488,1333987
2019-01-25,147.300003,152.360001,147.080002,151.639999,146.694550,2125332
2019-01-28,150.899994,151.179993,149.320007,149.740005,144.856522,849954
2019-01-29,148.919998,149.559998,146.460007,147.619995,142.805649,1086275
2019-01-30,147.800003,148.479996,146.139999,147.419998,142.612183,671151
2019-01-31,148.960007,150.619995,145.660004,148.619995,143.773041,1309165
2019-02-01,148.559998,150.419998,147.619995,149.559998,144.682388,1290437
2019-02-04,148.399994,149.539993,146.259995,147.660004,142.844360,853914
2019-02-05,147.699997,149.320007,147.000000,149.320007,144.450226,903944
2019-02-06,148.279999,149.600006,147.559998,149.399994,144.527603,812360
2019-02-07,147.899994,148.380005,142.320007,142.320007,137.678513,1726239
2019-02-08,141.199997,142.820007,139.179993,139.860001,135.298737,1759973
2019-02-11,141.240005,141.779999,139.820007,140.860001,136.266113,1090559
2019-02-12,142.699997,144.440002,142.500000,144.240005,139.535889,1115807
2019-02-13,145.000000,146.339996,143.720001,143.740005,139.052200,849451
2019-02-14,144.600006,145.039993,141.759995,141.860001,137.233505,926312
2019-02-15,140.600006,145.279999,139.259995,144.399994,139.690659,1328340
2019-02-18,143.080002,144.460007,141.740005,142.740005,138.084808,838335
2019-02-19,141.800003,143.179993,140.820007,143.179993,138.510452,860012
2019-02-20,142.320007,148.160004,142.300003,146.679993,141.896301,1547699
2019-02-21,147.380005,147.919998,145.600006,146.580002,141.799576,796640
2019-02-22,145.919998,149.440002,145.279999,146.720001,141.935013,1267789
2019-02-25,148.199997,152.080002,147.479996,151.179993,146.249542,1753356
2019-02-26,150.199997,151.339996,148.139999,151.020004,146.094772,1013849
2019-02-27,149.899994,151.960007,149.619995,151.660004,146.713898,761019
2019-02-28,150.479996,151.160004,149.580002,150.899994,145.978683,850849
2019-03-01,152.000000,154.940002,151.820007,154.179993,149.151703,1438320
2019-03-04,154.559998,155.419998,154.220001,154.240005,149.209763,786097
2019-03-05,153.479996,154.419998,152.899994,154.220001,149.190414,836444
2019-03-06,153.399994,153.600006,150.979996,152.179993,147.216934,1067248
2019-03-07,151.080002,151.080002,148.160004,149.940002,145.049988,1141662
2019-03-08,147.500000,148.000000,145.360001,147.059998,142.263916,1238158
2019-03-11,147.339996,147.740005,145.820007,146.660004,141.876968,910780
2019-03-12,147.000000,147.619995,143.080002,143.979996,139.284363,1754235
2019-03-13,144.500000,146.500000,143.800003,145.539993,140.793488,1196765
2019-03-14,145.419998,146.380005,143.820007,144.160004,139.458496,1058869
2019-03-15,143.500000,145.720001,142.520004,144.320007,139.613281,2170847
2019-03-18,144.000000,145.919998,143.679993,145.500000,140.754791,978863
2019-03-19,146.020004,149.320007,144.000000,147.899994,143.076523,1429935
2019-03-20,147.979996,148.160004,143.460007,143.919998,139.226318,1903277
2019-03-21,143.440002,144.979996,142.539993,142.940002,138.278290,927582
2019-03-22,143.899994,144.160004,139.139999,139.139999,134.602219,1953985
2019-03-25,138.580002,140.600006,138.279999,139.820007,135.260040,838716
2019-03-26,140.000000,140.080002,138.220001,138.619995,134.099167,771187
2019-03-27,139.460007,140.699997,138.039993,139.039993,134.505463,1006122
2019-03-28,139.000000,140.139999,137.940002,138.479996,133.963730,642174
2019-03-29,139.600006,141.100006,139.600006,140.320007,135.743744,883289
2019-04-01,142.320007,145.220001,142.320007,144.460007,139.748718,1581086
2019-04-02,143.380005,146.619995,143.380005,146.100006,141.335236,1089506
2019-04-03,147.500000,149.699997,147.100006,148.520004,143.676300,1353567
2019-04-04,147.800003,151.100006,147.679993,149.960007,145.069351,1091467
2019-04-05,149.800003,150.600006,148.059998,148.759995,143.908463,963368
2019-04-08,147.240005,149.699997,146.679993,149.320007,144.450226,679562
2019-04-09,148.500000,151.419998,147.199997,148.000000,143.173264,999668
2019-04-10,147.820007,148.759995,146.940002,147.600006,142.786316,720467
2019-04-11,148.500000,151.419998,147.520004,151.139999,146.210861,1074181
2019-04-12,150.940002,154.580002,149.740005,153.339996,148.339111,1728451
2019-04-15,153.699997,154.979996,152.860001,154.979996,149.925613,991355
2019-04-16,154.740005,157.320007,154.320007,156.619995,151.512131,1076838
2019-04-17,157.619995,162.100006,157.440002,161.360001,156.097549,1871159
2019-04-18,159.619995,163.820007,159.220001,163.139999,157.819504,1880629
2019-04-23,163.100006,163.979996,159.860001,160.000000,154.781906,1008197
2019-04-24,158.000000,159.300003,155.800003,157.500000,152.363434,1085507
2019-04-25,156.479996,157.020004,154.600006,155.460007,150.389969,1003601
2019-04-26,155.220001,156.179993,154.399994,155.759995,150.680176,828364
2019-04-29,156.619995,157.559998,155.100006,156.199997,151.105835,633522
2019-04-30,155.000000,155.899994,153.800003,155.039993,149.983658,869737
2019-05-02,159.000000,163.100006,158.399994,160.740005,155.497772,2009100
2019-05-03,161.000000,162.500000,159.860001,160.279999,155.052765,868124
2019-05-06,155.380005,157.940002,152.820007,157.619995,152.479523,1535879
2019-05-07,157.000000,157.740005,153.039993,154.419998,149.383881,1330855
2019-05-08,154.000000,154.960007,151.899994,154.580002,149.538666,1427376
2019-05-09,152.020004,152.979996,150.179993,151.500000,146.559113,1372447
2019-05-10,153.000000,153.720001,148.860001,150.320007,145.417603,1488830
2019-05-13,150.500000,150.500000,146.240005,147.539993,142.728256,1643270
2019-05-14,151.119995,151.860001,148.300003,149.020004,144.160004,1515374
2019-05-15,146.259995,152.399994,143.059998,149.119995,149.119995,2196891
2019-05-16,148.679993,149.360001,146.520004,148.100006,148.100006,1629093
2019-05-17,147.520004,147.919998,145.320007,147.139999,147.139999,1437996
2019-05-20,146.259995,147.339996,143.699997,144.820007,144.820007,1075828
2019-05-21,145.699997,146.860001,143.800003,144.699997,144.699997,945804
2019-05-22,144.399994,145.160004,142.279999,144.300003,144.300003,769222
2019-05-23,142.119995,142.500000,140.619995,142.000000,142.000000,1283438
2019-05-24,144.440002,145.100006,142.460007,142.860001,142.860001,947293
2019-05-27,145.800003,146.380005,143.100006,144.059998,144.059998,646886
2019-05-28,144.419998,146.660004,143.899994,144.839996,144.839996,962259
2019-05-29,144.399994,144.399994,142.440002,143.279999,143.279999,761706
2019-05-30,143.699997,144.559998,142.320007,143.220001,143.220001,382547
2019-05-31,139.000000,139.580002,137.139999,139.500000,139.500000,1902678
2019-06-03,138.419998,140.199997,138.080002,140.059998,140.059998,801553
2019-06-04,139.520004,144.960007,139.059998,144.660004,144.660004,1502624
2019-06-05,143.860001,144.820007,141.660004,142.779999,142.779999,954747
2019-06-06,142.000000,144.139999,140.820007,141.839996,141.839996,865954
2019-06-07,142.500000,142.860001,140.960007,141.880005,141.880005,817419
2019-06-11,143.899994,145.100006,143.259995,143.740005,143.740005,1282047
2019-06-12,142.300003,143.259995,141.539993,142.360001,142.360001,835819
2019-06-13,141.699997,143.720001,140.740005,142.800003,142.800003,706871
2019-06-14,142.179993,142.460007,140.380005,141.240005,141.240005,679443
2019-06-17,141.360001,142.300003,140.720001,140.720001,140.720001,573699
2019-06-18,140.539993,144.660004,139.259995,143.320007,143.320007,1298030
2019-06-19,143.500000,145.360001,143.039993,145.360001,145.360001,942552
2019-06-20,146.000000,148.300003,145.759995,146.899994,146.899994,950255
2019-06-21,146.300003,148.119995,146.080002,147.179993,147.179993,1657740
2019-06-24,145.520004,147.000000,144.779999,147.000000,147.000000,719750
2019-06-25,145.179993,147.160004,145.100006,145.919998,145.919998,622729
2019-06-26,145.020004,147.919998,145.020004,147.500000,147.500000,778796
2019-06-27,148.199997,149.919998,147.059998,147.179993,147.179993,829787
2019-06-28,147.100006,148.440002,146.479996,148.220001,148.220001,889401
2019-07-01,150.399994,151.740005,149.039993,150.000000,150.000000,1144090
2019-07-02,150.380005,151.440002,149.139999,151.000000,151.000000,914033
2019-07-03,151.000000,154.539993,150.460007,153.619995,153.619995,1388968
2019-07-04,153.580002,155.479996,153.179993,154.639999,154.639999,526289
2019-07-05,155.220001,155.380005,153.300003,154.600006,154.600006,585164
2019-07-08,153.500000,156.259995,153.500000,154.800003,154.800003,769149
2019-07-09,153.839996,154.279999,151.820007,153.960007,153.960007,954106
2019-07-10,154.000000,155.520004,152.360001,152.399994,152.399994,744021
2019-07-11,153.479996,154.300003,151.419998,151.940002,151.940002,726479
2019-07-12,149.880005,154.919998,149.600006,153.539993,153.539993,1151108
2019-07-15,154.339996,155.080002,153.720001,154.199997,154.199997,642534
2019-07-16,154.080002,155.419998,153.080002,154.940002,154.940002,733432
2019-07-17,154.460007,155.559998,153.020004,153.059998,153.059998,614328
2019-07-18,153.059998,153.279999,151.419998,151.460007,151.460007,754543
2019-07-19,151.660004,153.199997,151.039993,151.460007,151.460007,810813
2019-07-22,150.860001,152.940002,150.820007,151.399994,151.399994,577673
2019-07-23,151.600006,158.119995,151.600006,157.139999,157.139999,1920576
2019-07-24,157.020004,160.279999,156.059998,158.619995,158.619995,1497678
2019-07-25,160.880005,162.039993,152.960007,154.059998,154.059998,2168067
2019-07-26,155.119995,156.360001,153.899994,155.259995,155.259995,1093111
2019-07-29,154.919998,155.300003,152.199997,153.199997,153.199997,974909
2019-07-30,152.720001,153.460007,150.039993,151.740005,151.740005,1194339
2019-07-31,151.619995,153.279999,150.940002,150.940002,150.940002,833751
2019-08-01,150.800003,151.800003,149.479996,150.639999,150.639999,801676
2019-08-02,147.360001,148.000000,143.639999,146.240005,146.240005,2145312
2019-08-05,144.020004,145.339996,141.139999,142.979996,142.979996,1541674
2019-08-06,143.199997,145.020004,142.380005,142.940002,142.940002,896741
2019-08-07,144.080002,145.160004,141.520004,142.779999,142.779999,834697
2019-08-08,145.000000,145.000000,142.940002,144.279999,144.279999,733755
2019-08-09,143.539993,143.720001,140.479996,141.339996,141.339996,1193042
2019-08-12,141.899994,142.500000,140.039993,140.960007,140.960007,676890
2019-08-13,140.000000,145.160004,139.360001,142.899994,142.899994,1427927
2019-08-14,143.100006,143.100006,138.679993,139.880005,139.880005,1204520
2019-08-15,140.880005,141.119995,136.940002,138.160004,138.160004,1078890
2019-08-16,138.960007,140.000000,137.960007,139.860001,139.860001,776293
2019-08-19,141.339996,143.160004,140.979996,142.320007,142.320007,773315
2019-08-20,141.820007,143.059998,140.699997,141.139999,141.139999,526879
2019-08-21,141.339996,144.160004,141.300003,142.639999,142.639999,666201
2019-08-22,142.500000,144.839996,141.899994,143.059998,143.059998,781883
2019-08-23,143.320007,144.119995,140.860001,141.160004,141.160004,1001692
2019-08-26,140.919998,142.660004,140.119995,142.179993,142.179993,646712
2019-08-27,142.320007,145.000000,141.559998,143.500000,143.500000,873148
2019-08-28,143.500000,143.960007,142.119995,143.539993,143.539993,396548
2019-08-29,143.460007,146.199997,142.779999,145.279999,145.279999,821156
2019-08-30,145.539993,148.300003,145.500000,146.100006,146.100006,940001
2019-09-02,145.660004,146.940002,145.220001,146.660004,146.660004,432643
2019-09-03,146.759995,147.080002,145.500000,146.279999,146.279999,660855
2019-09-04,148.380005,149.259995,147.479996,147.960007,147.960007,829713
2019-09-05,149.500000,152.100006,149.160004,150.839996,150.839996,1084316
2019-09-06,150.800003,152.419998,148.779999,150.399994,150.399994,1133953
2019-09-09,151.380005,154.539993,150.639999,154.080002,154.080002,1096532
2019-09-10,154.000000,156.300003,153.919998,154.619995,154.619995,1048664
2019-09-11,156.000000,157.899994,154.699997,155.699997,155.699997,1204864
2019-09-12,154.639999,158.080002,154.179993,156.759995,156.759995,1543292
2019-09-13,156.960007,159.000000,156.600006,158.059998,158.059998,1002428
2019-09-16,156.500000,158.179993,156.020004,157.559998,157.559998,557423
2019-09-17,156.899994,157.199997,154.320007,155.839996,155.839996,778956
2019-09-18,155.199997,156.460007,154.899994,155.940002,155.940002,680122
2019-09-19,156.119995,158.919998,155.399994,158.919998,158.919998,1159280
2019-09-20,159.000000,161.080002,158.360001,159.800003,159.800003,2572940
2019-09-23,158.899994,159.220001,155.740005,156.580002,156.580002,1095294
2019-09-24,156.800003,157.360001,151.919998,153.199997,153.199997,1452210
2019-09-25,151.520004,153.880005,151.059998,153.880005,153.880005,919492
2019-09-26,153.919998,155.419998,153.240005,153.639999,153.639999,506609
2019-09-27,154.360001,155.539993,154.240005,154.899994,154.899994,472449
2019-09-30,154.360001,156.360001,153.559998,156.059998,156.059998,780092
2019-10-01,156.399994,157.660004,153.179993,153.800003,153.800003,827133
2019-10-02,153.500000,153.740005,148.919998,149.139999,149.139999,1176460
2019-10-04,148.940002,149.300003,146.539993,147.820007,147.820007,1124048
2019-10-07,147.839996,148.660004,146.199997,148.539993,148.539993,470517
2019-10-08,149.759995,150.119995,146.639999,149.100006,149.100006,842596
2019-10-09,148.520004,151.259995,148.199997,150.000000,150.000000,591144
2019-10-10,152.000000,154.800003,150.839996,153.940002,153.940002,1092565
2019-10-11,154.660004,162.119995,154.139999,161.500000,161.500000,1820836
2019-10-14,160.000000,162.199997,159.160004,161.839996,161.839996,1106573
2019-10-15,162.899994,165.500000,161.960007,164.639999,164.639999,1265708
2019-10-16,164.119995,169.979996,164.000000,169.779999,169.779999,2025267
2019-10-17,169.380005,173.300003,168.919998,170.179993,170.179993,1660704
2019-10-18,165.199997,169.919998,164.100006,169.339996,169.339996,1437938
2019-10-21,169.500000,172.160004,169.500000,170.880005,170.880005,994619
2019-10-22,171.100006,171.979996,170.179993,171.020004,171.020004,763069
2019-10-23,168.800003,171.940002,168.240005,171.619995,171.619995,835720
2019-10-24,172.080002,175.160004,172.059998,175.000000,175.000000,1297823
2019-10-25,175.080002,176.300003,172.259995,172.360001,172.360001,1136154
2019-10-28,173.000000,176.720001,172.759995,176.119995,176.119995,1148433
2019-10-29,176.000000,176.160004,172.820007,173.300003,173.300003,1096469
2019-10-30,178.500000,178.500000,172.860001,174.580002,174.580002,1554028
2019-10-31,173.059998,173.720001,169.639999,170.699997,170.699997,1439069
2019-11-01,172.100006,173.139999,171.259995,172.699997,172.699997,851623
2019-11-04,175.199997,177.979996,174.899994,177.720001,177.720001,1743303
2019-11-05,177.720001,178.360001,176.639999,178.199997,178.199997,1135005
2019-11-06,177.759995,179.899994,177.460007,179.660004,179.660004,1080655
2019-11-07,180.000000,184.320007,180.000000,184.240005,184.240005,1397762
2019-11-08,183.779999,183.779999,180.759995,181.679993,181.679993,925995
2019-11-11,180.000000,181.880005,179.000000,181.500000,181.500000,961942
2019-11-12,182.080002,183.100006,181.240005,182.940002,182.940002,709387
2019-11-13,181.100006,181.619995,179.139999,181.000000,181.000000,762000
2019-11-14,180.080002,181.179993,179.020004,179.919998,179.919998,863943
2019-11-15,180.619995,183.460007,180.320007,183.460007,183.460007,1211119
2019-11-18,183.000000,183.199997,174.139999,175.940002,175.940002,2011635
2019-11-19,176.080002,179.800003,176.080002,177.320007,177.320007,1107406
2019-11-20,176.740005,176.740005,174.940002,175.500000,175.500000,704314
2019-11-21,174.639999,177.279999,173.320007,176.339996,176.339996,832869
2019-11-22,176.220001,178.300003,176.020004,177.080002,177.080002,858076
2019-11-25,178.479996,179.639999,176.979996,177.000000,177.000000,562809
2019-11-26,177.240005,177.779999,175.639999,175.880005,175.880005,707408
2019-11-27,176.300003,179.000000,175.399994,177.880005,177.880005,658364
2019-11-28,177.399994,177.440002,176.080002,176.699997,176.699997,447410
2019-11-29,175.559998,177.179993,175.199997,175.479996,175.479996,486374
2019-12-02,175.679993,178.419998,174.360001,174.779999,174.779999,1050595
2019-12-03,175.119995,176.860001,172.160004,174.300003,174.300003,1260756
2019-12-04,175.000000,176.919998,174.080002,175.160004,175.160004,700597
2019-12-05,175.240005,176.660004,174.320007,174.940002,174.940002,530821
2019-12-06,175.580002,177.119995,174.399994,176.600006,176.600006,662523
2019-12-09,176.699997,177.820007,175.720001,175.820007,175.820007,484551
2019-12-10,175.119995,175.919998,172.440002,175.699997,175.699997,794660
2019-12-11,175.600006,178.679993,175.539993,178.240005,178.240005,914204
2019-12-12,178.300003,180.279999,176.880005,179.580002,179.580002,907633
2019-12-13,183.160004,187.740005,182.880005,183.300003,183.300003,2233831
2019-12-16,183.539993,184.080002,180.639999,182.240005,182.240005,717892
2019-12-17,182.419998,182.639999,180.539993,181.100006,181.100006,658915
2019-12-18,180.100006,180.860001,179.339996,179.679993,179.679993,731439
2019-12-19,179.199997,179.919998,175.779999,177.100006,177.100006,928407
2019-12-20,176.339996,178.679993,176.240005,176.960007,176.960007,1664262
2019-12-23,176.139999,176.720001,174.820007,176.160004,176.160004,599601
2019-12-27,176.880005,177.119995,175.160004,176.660004,176.660004,394014
2019-12-30,176.500000,176.979996,175.960007,176.240005,176.240005,276189
